postcode,Lat_precise,Long_precise
4275,-28.0722121,153.161976
4275,-28.0963409,153.1737578
4275,-28.128333,153.152222
4275,-28.2166667,153.15
4275,-27.9879503,153.1598684
4275,-27.9879503,153.1598684
4275,-28.2342,153.136
4275,-28.092615,153.1129728
4275,-28.03639,153.17973
4275,-27.9692,153.1613
4280,-27.8091,152.956
4280,-27.8319,153.005
4280,-27.8315901,153.02832
4280,-27.78,153.01
4280,-27.766111,152.997778
4280,-27.8206,152.981
4280,-27.7898088,152.9811964
4280,-27.766667,153.066667
4285,-27.8908235,152.9353282
4285,-27.9881559,153.0018911
4285,-27.95,153.066667
4285,-27.9734158,152.9706263
4285,-28.1258207,153.0813642
4285,-27.8590524,152.9750343
4285,-27.879722,153.014722
4285,-28.2732552,152.9870673
4285,-28.1667693,152.9901087
4285,-28.0349739,152.9853264
4285,-28.2422237,153.0596901
4285,-27.8309,152.901
4285,-27.9367891,152.9558991
4285,-28.216389,153.006389
4285,-28.015,152.968
4285,-28.1857865,152.9095595
4285,-28.011944,152.922222
4285,-27.8572534,152.9364058
4285,-28.100376,153.0228522
4285,-28.1248424,152.8306375
4285,-28.084,152.842
4285,-28.2886426,153.03757
4285,-28.0893662,152.9389802
4285,-27.8263,152.925
4285,-28.3104259,152.9942407
4285,-27.894167,153.070833
4285,-28.0606166,153.0522888
4285,-28.1952764,152.9478073
4285,-28.1338638,152.9639912
4285,-27.9837308,153.0606108
4285,-28.1230864,152.9180175
4285,-28.1780379,152.8807471
4285,-27.8900533,152.8370373
4285,-27.9089,152.978
4285,-27.9201,153.0131
4285,-27.885,152.973056
4287,-28.2375,152.764444
4287,-28.2294979,152.7483378
4287,-28.3488782,152.7349619
4287,-28.2693626,152.8158087
4287,-28.2109509,152.8566126
4287,-28.3018962,152.9095595
4300,-27.669167,152.893611
4300,-27.6383213,152.888232
4300,-27.661111,152.898611
4300,-27.634492,152.916039
4300,-27.616667,152.933333
4300,-27.610747,152.915839
4300,-27.6167,152.9
4300,-27.6093,152.896
4300,-27.6167,152.9
4300,-27.6648,152.907
4300,-27.6454,152.909
4300,-27.65,152.9
4300,-27.6854,152.906
4300,-27.683333,152.916667
4301,-27.616667,152.85
4301,-27.6427,152.836
4301,-27.6,152.866667
4301,-27.65,152.85
4303,-27.6,152.833333
4303,-27.616667,152.833333
4303,-27.592778,152.8475
4304,-27.6305539,152.800004
4304,-27.614358,152.788861
4304,-27.6166,152.789
4304,-27.6166,152.789
4304,-27.6159398,152.7900807
4304,-27.6,152.816667
4304,-27.608447,152.8235277
4304,-27.5978733,152.7926534
4304,-27.622778,152.79
4305,-27.601,152.7718
4305,-27.591,152.735
4305,-27.591,152.735
4305,-27.6416907,152.7527805
4305,-27.635278,152.751111
4305,-27.6062583,152.7426763
4305,-27.609346,152.776483
4305,-27.625833,152.774444
4305,-27.65,152.783333
4305,-27.623,152.76
4305,-27.616667,152.733333
4305,-27.834444,152.728333
4305,-27.6,152.783333
4305,-27.616423,152.7779529
4305,-27.5839665,152.758844
4305,-27.583333,152.783333
4305,-27.633333,152.733333
4305,-27.633333,152.783333
4305,-27.6373,152.768
4305,-27.6122923,152.7456158
4305,-27.5876923,152.776483
4305,-27.616667,152.75
4305,-27.6,152.75
4305,-27.6102239,152.7294491
4305,-27.65,152.733333
4306,-27.633333,152.7
4306,-26.756828,152.2351757
4306,-27.4126335,152.7254758
4306,-27.5721669,152.8441133
4306,-27.5224,152.685
4306,-26.886944,152.137778
4306,-26.8516635,152.151274
4306,-26.883333,152.1
4306,-26.8658073,152.1161127
4306,-26.9005845,152.105606
4306,-27.5781877,152.7059363
4306,-27.547,152.781
4306,-27.5,152.7
4306,-26.9124302,152.1118951
4306,-27.563889,152.779167
4306,-26.960029,152.301518
4306,-27.683333,152.766667
4306,-27.3391912,152.6669993
4306,-27.4181734,152.6656057
4306,-27.483333,152.65
4306,-27.4595799,152.663801
4306,-27.5224,152.685
4306,-27.5,152.616667
4306,-26.9722302,152.0670448
4306,-27.7366992,152.7520728
4306,-27.566667,152.633333
4306,-27.5224191,152.6853649
4306,-27.5165,152.823
4306,-27.555278,152.674722
4306,-27.566667,152.816667
4306,-27.55,152.822222
4306,-27.6045,152.7099
4306,-27.524,152.764
4306,-27.4887166,152.7452483
4306,-27.5220435,152.5942884
4306,-26.8391364,152.2754914
4306,-27.6689,152.741
4306,-26.7088,152.402
4306,-26.8960612,152.2982186
4306,-26.9936626,151.9894089
4306,-27.54,152.804
4306,-27.6,152.616667
4306,-26.6625853,152.1996574
4306,-27.566667,152.733333
4306,-26.8424129,152.0690585
4306,-27.789167,152.755278
4306,-27.533333,152.716667
4306,-27.6603,152.7163
4306,-27.666667,152.783333
4306,-27.7121431,152.814706
4306,-27.3810392,152.6447793
4306,-27.666667,152.816667
4306,-26.8269614,152.1195944
4306,-26.7989823,152.0806962
4306,-27.633333,152.633333
4306,-27.466667,152.616667
4306,-27.6027375,152.6636522
4306,-27.516667,152.666667
4306,-27.8307,152.752
4306,-27.6333,152.7
4306,-27.680475,152.8345742
4306,-27.683333,152.666667
4306,-27.4241,152.619
4306,-27.431944,152.618056
4307,-27.7918968,152.5796026
4307,-27.811667,152.668889
4307,-27.742222,152.664167
4307,-27.8518249,152.6324767
4307,-27.909828,152.6038348
4307,-27.8258347,152.6214601
4307,-27.8460425,152.6559808
4309,-27.981389,152.548611
4309,-28.007859,152.5796026
4309,-28.0432243,152.4850996
4309,-27.9584816,152.588414
4309,-27.9763911,152.6089753
4309,-27.949825,152.5718921
4309,-27.933333,152.616667
4309,-27.8950371,152.6324767
4309,-27.9300271,152.6824263
4309,-27.8535684,152.6912422
4309,-28.0812684,152.5135302
4309,-27.9680148,152.5825397
4309,-28.0151932,152.5384882
4309,-27.8743,152.66
4309,-27.9216709,152.6559808
4309,-27.9890382,152.4771806
4309,-27.9483036,152.6794877
4309,-27.8307457,152.7522298
4310,-27.9860989,152.7331232
4310,-27.8751832,152.6912422
4310,-27.9030169,152.6824263
4310,-27.9926605,152.6905879
4310,-28.0521343,152.6758146
4310,-28.043682,152.6207256
4310,-28.239131,152.5564747
4310,-28.0725093,152.7331232
4310,-28.1924724,152.5436411
4310,-28.1183647,152.6449629
4310,-27.9516941,152.7206315
4310,-28.1321886,152.6214601
4310,-28.021389,152.677778
4310,-28.0246181,152.6324767
4310,-27.9699066,152.6794877
4310,-27.9898018,152.658919
4310,-28.0455,152.541
4310,-28.1672351,152.6922284
4310,-28.2023,152.647
4310,-27.8827043,152.7265099
4310,-28.0314552,152.7147533
4310,-28.0680769,152.6047064
4310,-28.000505,152.6207256
4310,-27.916667,152.7
4310,-27.9731555,152.6442284
4310,-28.0620479,152.6559808
4310,-27.8761834,152.7625186
4310,-27.9388249,152.772134
4311,-27.431667,152.450833
4311,-27.5082737,152.491511
4311,-27.3517626,152.3711857
4311,-27.4164889,152.2332548
4311,-27.4224796,152.3682506
4311,-27.438994,152.515747
4311,-27.517778,152.55
4311,-27.391944,152.5
4311,-27.4026,152.427
4311,-27.4582888,152.4093285
4311,-27.4714454,152.5730262
4311,-27.55,152.533333
4311,-27.4625167,152.4797685
4311,-27.4242462,152.5796026
4311,-27.533333,152.516667
4311,-27.45,152.533333
4311,-27.486389,152.547222
4311,-27.3716375,152.5352765
4312,-27.2436131,152.5709752
4312,-27.1549521,152.4709621
4312,-27.1748538,152.4511245
4312,-27.199662,152.5304735
4312,-27.233333,152.416667
4312,-27.1866342,152.2530953
4312,-27.2552987,152.4687606
4312,-27.2695361,152.4962428
4312,-27.1479369,152.6464319
4312,-27.3193772,152.3917226
4312,-27.2041085,152.4623372
4312,-27.2636263,152.3532853
4312,-27.1189444,152.5514151
4313,-27.1719816,152.3631164
4313,-27.0421887,152.3858543
4313,-27.104894,152.5070452
4313,-27.0737847,152.4328056
4313,-27.0581691,152.4565675
4313,-26.9988619,152.3953904
4313,-27.0567365,152.3330956
4313,-27.0767123,152.4610554
4313,-27.123056,152.434444
4313,-27.1480396,152.3968575
4313,-27.0421044,152.4165516
4313,-27.083333,152.383333
4313,-27.0284731,152.3594493
4314,-26.7568,152.235
4314,-26.8869,152.138
4314,-26.8517,152.151
4314,-26.8833,152.1
4314,-26.8658,152.116
4314,-26.9006,152.106
4314,-26.9124,152.112
4314,-26.96,152.302
4314,-26.8703,152.056
4314,-26.9722,152.067
4314,-26.9745,152.325
4314,-26.8391,152.275
4314,-26.8961,152.298
4314,-26.9937,151.989
4314,-26.6626,152.2
4314,-26.8424,152.069
4314,-26.827,152.12
4314,-26.799,152.081
4340,-27.628456,152.560103
4340,-27.6729137,152.5032543
4340,-27.683333,152.616667
4340,-27.666667,152.466667
4340,-27.65,152.65
4340,-27.6505372,152.5502343
4340,-27.7170154,152.5326155
4340,-27.8000102,152.491511
4340,-27.9022713,152.4823371
4340,-27.732082,152.6031004
4340,-27.7937854,152.4373245
4340,-27.7767,152.5571
4340,-27.7640518,152.5186343
4340,-27.8522163,152.481861
4340,-27.6387496,152.5928676
4340,-27.583333,152.55
4340,-27.616667,152.533333
4340,-27.5775684,152.5102934
4341,-27.653889,152.313056
4341,-27.566667,152.483333
4341,-27.538201,152.4797685
4341,-27.4824171,152.4210667
4341,-27.6411714,152.4102687
4341,-27.665073,152.353582
4341,-27.6318792,152.362383
4341,-27.6095677,152.4093285
4341,-27.6693211,152.3858543
4341,-27.7212387,152.3273296
4341,-27.7249038,152.3682506
4341,-27.58382,152.4151975
4341,-27.5389684,152.4328056
4341,-27.59388,152.4621561
4341,-27.81611,152.368984
4341,-27.8709182,152.3792527
4342,-27.5480002,152.3741183
4342,-27.583333,152.35
4342,-27.6135047,152.3271815
4342,-27.5231355,152.4093285
4342,-27.493056,152.461111
4342,-27.474549,152.4474803
4343,-27.5112736,152.3037176
4343,-27.8268013,152.1681217
4343,-27.7015289,152.2192204
4343,-27.5570926,152.353582
4343,-27.8340079,152.2067767
4343,-27.7111589,152.1413842
4343,-27.5635802,152.2799793
4343,-27.6984666,152.2505679
4343,-27.813203,152.1664133
4343,-27.5213576,152.3506485
4343,-27.5699561,152.3169196
4343,-27.7644809,152.2484115
4343,-27.605556,152.239167
4343,-27.4856892,152.3858543
4343,-27.7257552,152.2194183
4343,-27.5629486,152.2304117
4343,-27.5218416,152.22748
4343,-27.7031477,152.2859216
4343,-27.6548153,152.2685271
4343,-27.4556451,152.3213153
4343,-27.6513308,152.22748
4343,-27.5006344,152.2494733
4343,-27.7782854,152.1903823
4343,-27.6033892,152.2802565
4344,-27.5862798,152.151274
4344,-27.6628556,152.1113518
4344,-27.6128374,152.0904786
4344,-27.55,152.125556
4344,-27.5519936,152.0926756
4344,-27.5828,152.11
4344,-27.6160901,152.1395528
4344,-27.5179079,152.0769306
4344,-27.685638,152.0289715
4344,-27.4916194,152.1662939
4344,-27.6115,152.036
4344,-27.6062598,152.0077418
4344,-27.6493845,152.0556952
4344,-27.6325,152.001389
4345,-27.547269,152.340238
4346,-27.5659238,152.5941917
4347,-27.583333,152.2
4347,-27.6287,152.1903
4347,-27.6654131,152.1609424
4347,-27.5912729,152.1904935
4347,-27.6075,152.209167
4350,-27.6274394,151.7699978
4350,-27.499,151.951
4350,-27.544,151.888
4350,-27.586,151.962
4350,-27.5166099,151.8533542
4350,-27.5644444,151.9322222
4350,-27.523,151.893
4350,-27.512,151.926
4350,-27.606,151.923
4350,-27.6,151.906
4350,-27.6,151.906
4350,-27.562,151.969
4350,-27.5565,151.953
4350,-27.632,151.884
4350,-27.567,151.897
4350,-27.5663,151.885
4350,-27.5537,151.949
4350,-27.5130773,151.8219081
4350,-27.531,151.955
4350,-27.578,151.926
4350,-27.604,151.941
4350,-27.5887,151.93
4350,-27.608,151.969
4350,-27.51,151.948
4350,-27.537,151.984
4350,-27.632,151.918
4350,-27.554,151.93
4350,-27.546,151.954
4350,-27.5439556,151.961227
4350,-27.6274394,151.7699978
4350,-27.5799,151.986
4350,-27.553,151.994
4350,-27.585,151.991
4350,-27.568,151.989
4350,-27.536,151.939
4350,-27.576,151.954
4350,-27.5805,151.964
4350,-27.5564884,151.9533185
4350,-27.5602,151.948
4350,-27.5598212,151.9506696
4350,-27.5602,151.948
4350,-27.562,151.969
4350,-27.576,151.954
4350,-27.5617947,151.9516286
4350,-27.5818986,151.9395012
4350,-27.632,151.934
4350,-27.538,151.885
4350,-27.557056,151.8587627
4350,-27.60753,151.8292206
4350,-27.54,151.918
4350,-27.532,151.926
4350,-27.553289,151.9201763
4352,-28.5887,151.809
4352,-27.5123237,151.9707789
4352,-28.5724524,151.846772
4352,-27.491,151.927
4352,-27.578611,152.034167
4352,-27.6161463,151.3486146
4352,-27.433333,152
4352,-27.4660029,151.9082158
4352,-28.3406439,151.5062076
4352,-27.1186219,151.8493317
4352,-27.673449,151.2616147
4352,-27.4475691,151.811671
4352,-27.5979612,152.0608207
4352,-27.191131,151.9224826
4352,-27.1818257,151.795951
4352,-27.1575272,151.7308927
4352,-27.4251366,152.05904
4352,-27.3864,152.009
4352,-27.45,151.866667
4352,-28.2996875,151.3571689
4352,-27.491944,151.888889
4352,-27.4337153,151.846772
4352,-27.3231,152.089
4352,-27.3230605,152.0887586
4352,-27.3524636,151.9320739
4352,-27.3553,152.066
4352,-27.46407,151.9473531
4352,-27.1304948,151.7661118
4352,-27.665,151.951
4352,-27.5827695,152.1102532
4352,-28.2010728,151.5800387
4352,-27.416667,151.95
4352,-27.1905056,151.7223054
4352,-27.7171333,151.1060479
4352,-27.4313937,151.8731024
4352,-28.8259008,151.8507945
4352,-27.0652563,151.6600147
4352,-27.0858207,151.5847851
4352,-27.4126176,151.9228485
4352,-27.4152917,151.8885932
4352,-27.3559193,152.0340963
4352,-27.3874919,152.042882
4352,-27.3845466,151.8635947
4352,-27.466667,152.033333
4352,-27.1028037,151.7023918
4352,-27.0195347,151.7053826
4352,-27.0483524,151.7462413
4352,-28.3919504,151.3060762
4352,-27.4004,152.118
4352,-27.4004481,152.1183101
4352,-27.7856886,151.4088951
4352,-27.2995574,152.0556952
4352,-27.1282997,151.6680509
4352,-27.366667,152.1
4352,-27.5335724,152.0575257
4352,-28.5348559,151.8701766
4352,-27.665,151.968
4352,-27.7296213,151.9931021
4352,-27.0116773,151.686778
4352,-27.3560974,152.1655879
4352,-28.7020041,151.9228485
4352,-27.6063,152.008
4352,-27.462,151.979
4352,-27.0770424,151.8939502
4352,-27.0545765,151.8141726
4352,-27.5598,151.951
4352,-27.9056001,151.4063188
4352,-27.6577198,151.7670738
4352,-27.4847421,152.0809582
4352,-27.661,151.904
4352,-27.2925546,151.9890764
4352,-27.4339978,152.1003656
4352,-27.55,152.016667
4352,-27.0862184,151.674261
4352,-27.4523952,151.9199218
4352,-27.0177016,151.813417
4352,-27.65,151.866667
4352,-27.4103764,151.8416527
4352,-27.8480819,151.3301694
4353,-27.277131,151.8932186
4353,-27.0250333,151.8749311
4353,-27.224,151.883
4353,-27.277131,151.8932186
4354,-27.3199034,151.9148004
4354,-27.3042139,151.8489661
4354,-27.2576602,151.8270268
4355,-27.1511748,152.1062248
4355,-27.2272808,152.1225086
4355,-27.266667,152.05
4355,-27.0858228,151.9923702
4355,-27.1569,151.973
4355,-27.1569,151.973
4355,-27.1569,151.973
4355,-27.1874773,152.0146961
4355,-27.2048237,152.0340963
4355,-27.123,152.095
4355,-27.1482,152.026
4355,-27.1604868,152.0318999
4355,-27.2296129,151.9989579
4355,-27.2637974,151.9715108
4355,-27.0783,151.972
4355,-27.1967123,152.1395825
4355,-27.2130389,151.9645081
4356,-27.5368918,151.4392319
4356,-27.716667,151.683333
4356,-27.5453699,151.4891536
4356,-27.6240002,151.5362324
4356,-27.832985,151.557039
4356,-27.5639862,151.6804276
4356,-27.5403079,151.6099796
4356,-27.574722,151.568333
4356,-27.8455556,151.6373692
4356,-27.5148864,151.3904094
4356,-27.716667,151.633333
4356,-27.516667,151.616667
4356,-27.6453936,151.5887425
4356,-27.7837892,151.5785783
4356,-27.6778371,151.5944408
4356,-27.6818407,151.4822389
4356,-27.6689593,151.619109
4356,-27.7161051,151.5639751
4357,-28.1236609,151.1907438
4357,-28.0040731,150.8573883
4357,-28.2273759,151.1614227
4357,-27.9394836,151.1625319
4357,-27.9717375,151.2279511
4357,-27.8975564,150.9496784
4357,-27.9802862,151.0296696
4357,-27.9282493,151.2795404
4357,-27.9609136,151.0267589
4357,-27.9580684,151.3031604
4357,-28.0927861,151.2630722
4357,-27.9773505,151.2695567
4357,-27.7923726,151.2987866
4357,-27.8793294,151.2658303
4357,-27.9882945,151.0646032
4357,-28.0132335,151.0609016
4357,-27.9973201,151.2231066
4357,-28.028687,151.274551
4357,-28.0004081,151.3803454
4357,-27.9947385,151.3302255
4357,-28.1032,151.386
4357,-27.9742655,150.9685549
4357,-27.8274821,151.211337
4357,-28.0020943,150.9802614
4357,-27.9213588,150.8430735
4357,-28.0859859,151.0343249
4358,-27.7118398,151.8570111
4358,-27.7758029,151.7904676
4358,-27.801,151.771
4358,-27.8929074,151.7053148
4358,-27.7296,151.993
4358,-27.661,151.904
4359,-27.8175,151.967
4359,-27.802707,151.9934681
4359,-27.7833,151.95
4359,-27.783333,151.9
4359,-27.783333,151.95
4359,-27.8267887,152.1080559
4359,-27.8056968,152.1054924
4360,-27.8545522,151.9028584
4361,-27.8833816,151.7787703
4361,-27.9373092,151.9166011
4361,-27.9157943,151.7297936
4361,-27.9738326,151.8899267
4361,-27.9105634,152.0114019
4361,-27.9084565,151.9002291
4361,-27.8545675,151.995298
4361,-27.9003923,151.9812083
4361,-27.8923533,151.8526229
4361,-27.8831085,151.9737064
4361,-27.8837217,152.0368264
4361,-27.9297463,151.8182519
4361,-27.9632987,151.8533923
4361,-27.9513746,151.9982371
4361,-27.9133797,152.0978022
4361,-28.0119382,151.8173022
4362,-28.033333,151.983333
4362,-28.0335028,152.0567935
4362,-28.0998581,151.9404093
4362,-28.0496546,151.9199218
4362,-28.033333,151.983333
4362,-27.9907614,152.2795234
4362,-28.066667,151.95
4362,-28.0723272,152.0377569
4362,-28.033333,151.983333
4362,-28.0471969,151.8694452
4363,-27.6834647,151.7155622
4364,-27.7569394,151.4513347
4365,-28.0364199,151.5836897
4370,-28.1883924,151.9521174
4370,-28.1264539,151.8332183
4370,-28.2465548,152.0692416
4370,-28.4066441,152.0627661
4370,-28.0969288,152.1305029
4370,-28.1760091,151.8270268
4370,-28.2504511,152.2333433
4370,-28.3905551,152.134425
4370,-28.1422116,152.1476111
4370,-28.071801,152.1945024
4370,-28.0974904,152.0787613
4370,-28.2011,152.029
4370,-28.2190716,151.7601293
4370,-28.2488036,152.1586001
4370,-28.1595284,151.9006401
4370,-28.1934286,151.9189815
4370,-28.3089258,152.1783821
4370,-28.0779723,152.2488748
4370,-28.1418063,151.9206535
4370,-28.1564128,151.778968
4370,-28.2628599,152.0458106
4370,-28.2877659,152.2839221
4370,-28.1721,152.207
4370,-28.2109835,152.0663126
4370,-28.3318415,152.1300299
4370,-28.030755,152.2749463
4370,-28.0838263,151.7791358
4370,-28.1868133,151.7970353
4370,-28.1772867,151.9989579
4370,-28.2621,151.97
4370,-28.2620931,151.9696811
4370,-28.3333546,152.0216506
4370,-28.1590757,152.0868168
4370,-28.193,152.141
4370,-28.1610575,151.7124648
4370,-28.1224879,151.6865637
4370,-28.3604537,151.9143079
4370,-28.2113269,152.1043938
4370,-28.1693211,151.9660219
4370,-28.0621345,152.3517181
4370,-28.1432307,152.2058607
4370,-28.1405799,151.8818801
4370,-28.2157285,152.0281701
4370,-28.2347,152.045
4370,-28.1613028,151.8694452
4370,-28.3461115,152.032266
4370,-28.1239736,152.0552338
4370,-28.2690959,152.1988991
4370,-28.1769005,152.0458106
4371,-28.2284001,152.2418579
4371,-28.1736253,152.2663279
4371,-28.1976,152.208
4372,-28.2914624,152.2476363
4373,-28.333333,152.3
4373,-28.3228143,152.3656835
4373,-28.2686797,152.4383195
4374,-28.486,151.971
4374,-28.486,151.971
4375,-28.519717,151.9489674
4375,-28.519717,151.9489674
4375,-28.5259392,151.9140687
4376,-28.5513492,151.9490005
4377,-28.5906079,151.9755361
4377,-28.5684,151.975
4377,-28.5801242,151.9287019
4378,-28.6167522,151.9666314
4380,-28.5887,151.809
4380,-28.6569,152.064
4380,-28.6486446,151.8760283
4380,-28.6098455,151.8701766
4380,-28.6575316,151.9872466
4380,-28.665,151.961
4380,-28.7877864,151.9769999
4380,-28.9718036,151.4456396
4380,-28.5887,151.809
4380,-28.6456136,151.8266568
4380,-28.6896755,151.9872466
4380,-28.950242,151.5466289
4380,-28.5887,151.809
4380,-28.7500976,151.9462633
4380,-28.7106651,151.7802324
4380,-28.5887,151.809
4380,-28.630403,151.7224123
4380,-28.7248,151.543
4380,-28.609,152.008
4380,-28.702,151.923
4380,-28.7918152,151.607008
4380,-28.6599726,151.9375602
4380,-28.7298983,151.9755361
4380,-28.6940676,152.0244559
4380,-28.7035784,151.8584739
4380,-28.6223,152.187
4381,-28.7704,151.87
4381,-28.7342933,151.8760283
4382,-28.801,151.843
4382,-28.8504891,151.9653297
4382,-28.8259,151.851
4382,-28.7881335,151.815327
4382,-28.801,151.843
4382,-28.8487837,151.8884637
4383,-28.951,151.944
4383,-28.8996313,151.9498509
4384,-28.7213662,151.1859873
4385,-28.7192981,150.9667363
4385,-28.976139,151.2883341
4385,-28.8427,151.071
4385,-28.8427232,151.0707902
4385,-29.1192871,151.3914005
4385,-29.0990093,151.4606938
4385,-28.8360333,151.2623434
4385,-28.8427232,151.0707902
4385,-28.7192981,150.9667363
4385,-28.8427,151.071
4385,-29.0827825,151.2907545
4387,-28.6267375,151.1378688
4387,-28.273612,150.9338697
4387,-28.47548,151.2131906
4387,-28.6184145,151.2983593
4387,-28.4152771,151.0667869
4387,-28.2561263,151.3023994
4387,-28.5025559,151.487763
4387,-28.6327883,151.4158603
4387,-28.57314,150.8453083
4388,-28.5531459,150.4590999
4388,-28.5823659,150.748672
4390,-28.1460065,150.3020125
4390,-28.0532866,150.1485284
4390,-28.5022004,150.116342
4390,-28.4774847,150.2454525
4390,-28.5387064,150.2982881
4390,-28.0793547,150.7396449
4390,-28.0667369,150.0192273
4390,-28.3751007,150.5923132
4390,-28.1927519,150.632919
4390,-28.0811781,150.5157785
4400,-27.4750785,151.8213116
4401,-27.3121579,151.6592842
4401,-27.523056,151.646111
4401,-27.2470458,151.6830286
4401,-27.570556,151.751389
4401,-27.3961181,151.8326239
4401,-27.3539224,151.6870472
4401,-27.3309283,151.729431
4401,-27.2807157,151.7645153
4401,-27.3985505,151.7718503
4401,-27.3121579,151.6592842
4401,-27.5088306,151.587706
4401,-27.2826954,151.6913161
4401,-27.4441771,151.722869
4401,-27.1979658,151.6848552
4401,-27.3516617,151.7181033
4401,-27.3104069,151.7453173
4401,-27.4960238,151.6118054
4402,-26.9935232,151.7886398
4402,-26.9264493,151.9246776
4402,-26.9787766,151.761739
4403,-27.2226793,151.6256824
4403,-27.371,151.592
4403,-27.2941619,151.5928177
4403,-27.4756584,151.4858019
4403,-27.1589929,151.6483264
4403,-27.4725453,151.3673222
4404,-27.2573694,151.5022905
4404,-27.3991267,151.5240052
4404,-27.3446354,151.4668962
4404,-27.3272145,151.4610586
4405,-27.1711282,151.4315094
4405,-27.1711282,151.4315094
4405,-27.2137,150.796
4405,-27.3504,151.097
4405,-26.8844751,151.5971993
4405,-27.0645,151
4405,-27.1944226,151.2659802
4405,-27.2935298,150.98265
4405,-27.4131282,151.1392401
4405,-27.2935,150.947
4405,-27.2294,151.101
4405,-27.0391,151.377
4405,-27.4622429,150.7147713
4405,-26.8997,151.61
4405,-27.1711282,151.4315094
4405,-27.0657256,151.2652586
4405,-27.1299945,151.1115836
4405,-27.1711282,151.4315094
4405,-27.313024,151.2736399
4405,-27.4913934,151.2396281
4405,-27.2672049,150.7090909
4405,-26.982,151.582
4406,-27.9220272,150.6047121
4406,-27.9220272,150.6047121
4406,-27.341889,150.0623652
4406,-26.962681,151.217407
4406,-27.9220272,150.6047121
4406,-27.9220272,150.6047121
4406,-27.0553773,151.4326038
4406,-27.1136543,150.8936497
4406,-26.9881689,151.158162
4406,-27.043,151.485
4406,-27.7169588,150.3700296
4406,-27.8436446,150.0031434
4406,-27.3361197,150.1940706
4406,-27.7125848,150.6481723
4407,-27.6762483,150.7990338
4407,-27.533333,151.2
4407,-27.6618164,150.9554504
4407,-27.5700485,151.278737
4408,-26.9304715,151.4504787
4408,-26.9304715,151.4504787
4408,-26.7705,151.409
4410,-26.783333,151.1
4410,-26.783333,151.1
4410,-26.783333,151.1
4410,-26.783333,151.1
4410,-26.783333,151.1
4410,-26.783333,151.1
4411,-26.9234031,150.9434612
4411,-26.9234031,150.9434612
4412,-26.9142824,150.7911697
4412,-26.9142824,150.7911697
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-26.8342005,150.7406823
4413,-26.6185695,150.7129512
4413,-26.7019937,150.6121804
4413,-26.6791,150.453
4413,-26.6763408,150.9181315
4413,-26.7183242,150.6800474
4413,-26.7183,150.68
4413,-26.7553996,150.6284922
4413,-26.9009,150.498
4413,-26.3094502,150.9392457
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-26.8475882,150.7496024
4413,-26.7019937,150.6121804
4413,-27.0023355,150.6530235
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-26.7019937,150.6121804
4413,-27.0365413,150.4841538
4415,-26.5325,150.383
4415,-26.5918074,150.346462
4415,-26.571329,150.150533
4415,-26.6195,150.174
4415,-26.4063366,150.1315065
4415,-26.5586431,150.2442592
4415,-26.479319,150.1774298
4415,-26.658333,150.187222
4415,-26.5808153,150.1811058
4415,-26.2918473,150.2878451
4416,-27.0696947,150.0948046
4416,-26.9282743,150.1318588
4416,-26.8877513,149.7386474
4416,-26.8376429,150.3051276
4416,-26.8961646,149.9392671
4416,-27.0622134,149.933335
4416,-27.0271282,149.7992081
4417,-27.0756515,149.0791268
4417,-27.0170899,148.8875543
4417,-27.3946593,149.1704371
4417,-27.1558287,149.0611322
4417,-26.9278997,149.4219283
4417,-27.1905968,149.0541027
4417,-27.2032643,148.8697044
4418,-26.2422842,150.0953406
4419,-25.6847416,150.2808291
4419,-25.6847416,150.2808291
4419,-25.6847416,150.2808291
4419,-25.9449775,149.8947169
4419,-25.6847416,150.2808291
4419,-26.1237625,149.9641724
4419,-25.6847416,150.2808291
4420,-25.5026235,149.5374693
4420,-25.5026235,149.5374693
4420,-24.9809491,149.5249795
4420,-25.5026235,149.5374693
4420,-25.2513747,149.7906539
4420,-25.5026235,149.5374693
4420,-25.2867383,149.2833462
4420,-25.3094417,149.6543916
4420,-25.7826605,149.4778095
4420,-25.5026235,149.5374693
4420,-25.7369397,149.7538442
4420,-25.4635809,150.0337893
4420,-25.640556,149.798333
4420,-25.5026235,149.5374693
4421,-27.2328996,150.6234289
4421,-27.2768311,150.4574273
4422,-27.4918663,149.6423869
4422,-27.8640304,149.5684842
4422,-27.578048,149.7576598
4422,-27.3045262,149.8869041
4422,-27.9179247,149.7160981
4423,-27.4919,149.642
4423,-27.2481459,149.6765989
4423,-27.5254069,149.3682856
4424,-26.6404156,149.983677
4424,-26.7349432,149.9627277
4424,-26.4512439,149.8788441
4425,-26.4844107,149.7748167
4425,-26.6473792,149.7702692
4426,-26.6440948,149.6248521
4426,-26.4435818,149.6553639
4426,-26.7277967,149.5633131
4427,-26.1538671,149.3936683
4427,-26.6167554,149.3841005
4427,-26.4599493,149.4632907
4427,-26.7333747,149.3968075
4428,-26.4621844,149.0961138
4428,-26.5801535,149.1881542
4428,-26.4720438,149.1758241
